sku,price,price_tienda,price_tarjeta,retail,date,time
950906,57.2,,,wong,2022-08-22,11:00
950905,133.2,,,wong,2022-08-22,11:00
950903,133.2,,,wong,2022-08-22,11:00
933614,30.9,44.59,,wong,2022-08-22,11:00
780318,5.6,7.99,,wong,2022-08-22,11:00
773495,12.9,15.79,,wong,2022-08-22,11:00
734025,4.7,,,wong,2022-08-22,11:00
731397,6.45,7.45,,wong,2022-08-22,11:00
945116,19.7,,,wong,2022-08-22,11:00
938613,6.39,,,wong,2022-08-22,11:00
945115,25.75,,,wong,2022-08-22,11:00
945117,,,,wong,2022-08-22,11:00
945114,26.5,,,wong,2022-08-22,11:00
16279,12.5,,,wong,2022-08-22,11:00
781611,19.3,,,wong,2022-08-22,11:00
469854,,,,wong,2022-08-22,11:00
903186,43.35,,,wong,2022-08-22,11:00
774193,,,,wong,2022-08-22,11:00
915333,34.9,,,wong,2022-08-22,11:00
756681,24.3,,,wong,2022-08-22,11:00
817105,16.9,,,wong,2022-08-22,11:00
5743,18.89,,,wong,2022-08-22,11:00
903180,46.6,,,wong,2022-08-22,11:00
774194,19.3,,,wong,2022-08-22,11:00
497961009,13.9,,,wong,2022-08-22,11:00
961891,26.5,,,wong,2022-08-22,11:00
344687,84.9,120.9,,wong,2022-08-22,11:00
817106,18.9,,,wong,2022-08-22,11:00
205375,10.6,10.6,,vivanda,2022-08-22,11:00
20018645,10.39,10.39,,vivanda,2022-08-22,11:00
130457,19.5,19.5,,vivanda,2022-08-22,11:00
20235354,16.9,16.9,,vivanda,2022-08-22,11:00
20189496,17.9,17.9,,vivanda,2022-08-22,11:00
20198450,15.9,19.9,,vivanda,2022-08-22,11:00
20206481,12.49,14.4,,vivanda,2022-08-22,11:00
52715,,,,vivanda,2022-08-22,11:00
20207528,11.9,11.9,,vivanda,2022-08-22,11:00
20220318,16.49,16.49,,vivanda,2022-08-22,11:00
20220316,15.9,15.9,,vivanda,2022-08-22,11:00
20220315,15.9,15.9,,vivanda,2022-08-22,11:00
20206723,36.9,36.9,,vivanda,2022-08-22,11:00
20220322,13.5,13.5,,vivanda,2022-08-22,11:00
20220320,24.9,24.9,,vivanda,2022-08-22,11:00
20071587,24.9,24.9,,vivanda,2022-08-22,11:00
20145866,7.0,7.5,,vivanda,2022-08-22,11:00
20220327,22.9,22.9,,vivanda,2022-08-22,11:00
5619,13.49,13.49,,vivanda,2022-08-22,11:00
20180859,11.0,11,,vivanda,2022-08-22,11:00
20206682,25.9,25.9,,vivanda,2022-08-22,11:00
20180858,10.2,10.2,,vivanda,2022-08-22,11:00
20200353,7.8,7.8,,vivanda,2022-08-22,11:00
20180862,23.59,23.59,,vivanda,2022-08-22,11:00
20220326,14.9,14.9,,vivanda,2022-08-22,11:00
20220312,7.9,7.9,,vivanda,2022-08-22,11:00
20206700,25.9,25.9,,vivanda,2022-08-22,11:00
20220311,20.9,20.9,,vivanda,2022-08-22,11:00
20220309,12.9,12.9,,vivanda,2022-08-22,11:00
20207138,10.9,10.9,,vivanda,2022-08-22,11:00
20206737,39.2,39.2,,vivanda,2022-08-22,11:00
20220317,12.49,12.49,,vivanda,2022-08-22,11:00
127200,6.49,7.3,,vivanda,2022-08-22,11:00
20191562,,11.9,,vivanda,2022-08-22,11:00
5616,2.69,2.69,,vivanda,2022-08-22,11:00
20206702,22.9,22.9,,vivanda,2022-08-22,11:00
20197698,12.8,12.8,,vivanda,2022-08-22,11:00
20220325,15.49,15.49,,vivanda,2022-08-22,11:00
20191569,9.9,9.9,,vivanda,2022-08-22,11:00
20180861,,,,vivanda,2022-08-22,11:00
20207163,16.9,16.9,,vivanda,2022-08-22,11:00
134414,,,,vivanda,2022-08-22,11:00
20191570,9.9,9.9,,vivanda,2022-08-22,11:00
20180860,14.59,14.59,,vivanda,2022-08-22,11:00
54298,4.6,4.6,,vivanda,2022-08-22,11:00
20103171,,,,vivanda,2022-08-22,11:00
5617,4.3,4.3,,vivanda,2022-08-22,11:00
20238111,9.1,9.1,,vivanda,2022-08-22,11:00
20191571,9.9,9.9,,vivanda,2022-08-22,11:00
20193003,1.3,1.3,,vivanda,2022-08-22,11:00
16894,12.49,12.49,,vivanda,2022-08-22,11:00
20253671,18.99,18.99,,vivanda,2022-08-22,11:00
20238112,5.2,5.2,,vivanda,2022-08-22,11:00
20201388,,,,vivanda,2022-08-22,11:00
20179151,3.4,3.4,,vivanda,2022-08-22,11:00
79467,6.2,6.2,,vivanda,2022-08-22,11:00
20257747,4.58,4.58,,vivanda,2022-08-22,11:00
20206732,,23.4,,vivanda,2022-08-22,11:00
1970040002,4.9,4.9,,vivanda,2022-08-22,11:00
79471,36.8,36.8,,vivanda,2022-08-22,11:00
20281551,22.9,22.9,,vivanda,2022-08-22,11:00
20256824,9.7,9.7,,vivanda,2022-08-22,11:00
20237983,5.9,5.9,,vivanda,2022-08-22,11:00
20200490,2.6,2.6,,vivanda,2022-08-22,11:00
20207533,10.9,10.9,,vivanda,2022-08-22,11:00
79470,,,,vivanda,2022-08-22,11:00
20209300,29.9,29.9,,vivanda,2022-08-22,11:00
20207559,10.9,10.9,,vivanda,2022-08-22,11:00
79559,36.8,36.8,,vivanda,2022-08-22,11:00
187626,3.59,3.59,,vivanda,2022-08-22,11:00
20236830,73.9,73.9,,vivanda,2022-08-22,11:00
20236835,57.2,57.2,,vivanda,2022-08-22,11:00
20253459,14.9,21.5,,vivanda,2022-08-22,11:00
20255984,9.9,13.9,,vivanda,2022-08-22,11:00
20066929,7.8,7.8,,vivanda,2022-08-22,11:00
20197165,43.7,43.7,,vivanda,2022-08-22,11:00
20220328,7.9,7.9,,vivanda,2022-08-22,11:00
20171480,9.9,9.9,,vivanda,2022-08-22,11:00
20127733,26.69,26.69,,vivanda,2022-08-22,11:00
20098014,20.69,20.69,,vivanda,2022-08-22,11:00
19275,9.79,9.79,,vivanda,2022-08-22,11:00
20209209,9.9,9.9,,vivanda,2022-08-22,11:00
20255985,14.8,17.9,,vivanda,2022-08-22,11:00
20220148,3.5,3.5,,vivanda,2022-08-22,11:00
20200106,6.5,6.5,,vivanda,2022-08-22,11:00
20182738,,,,vivanda,2022-08-22,11:00
20192963,6.0,6.5,,vivanda,2022-08-22,11:00
20192849,12.9,12.9,,vivanda,2022-08-22,11:00
20200729,4.9,4.9,,vivanda,2022-08-22,11:00
20149233,5.9,6.9,,vivanda,2022-08-22,11:00
20129316,14.5,14.5,,vivanda,2022-08-22,11:00
20047197,,11.4,,vivanda,2022-08-22,11:00
20127582,5.1,5.1,,vivanda,2022-08-22,11:00
20124485,17.5,17.5,,vivanda,2022-08-22,11:00
135304,4.79,4.79,,vivanda,2022-08-22,11:00
20046723,12.9,14.1,,vivanda,2022-08-22,11:00
20255118,6.9,7.2,,vivanda,2022-08-22,11:00
20209347,,14.9,,vivanda,2022-08-22,11:00
20257744,4.58,4.58,,vivanda,2022-08-22,11:00
20234602,,,,vivanda,2022-08-22,11:00
20192964,6.0,6.5,,vivanda,2022-08-22,11:00
20179153,6.15,6.15,,vivanda,2022-08-22,11:00
20139479,3.9,4.7,,vivanda,2022-08-22,11:00
20168403,4.5,5.4,,vivanda,2022-08-22,11:00
20198664,4.1,4.1,,vivanda,2022-08-22,11:00
20194823,4.1,4.1,,vivanda,2022-08-22,11:00
20194826,4.1,4.1,,vivanda,2022-08-22,11:00
20190307,18.9,18.9,,vivanda,2022-08-22,11:00
20190306,18.6,18.6,,vivanda,2022-08-22,11:00
20061323,9.99,9.99,,vivanda,2022-08-22,11:00
448727,36.3,36.3,,vivanda,2022-08-22,11:00
20056357,2.1,2.1,,vivanda,2022-08-22,11:00
20106436,5.99,5.99,,vivanda,2022-08-22,11:00
20046856,7.1,7.1,,vivanda,2022-08-22,11:00
79669,18.9,18.9,,vivanda,2022-08-22,11:00
54089,20.9,20.9,,vivanda,2022-08-22,11:00
734882,14.5,14.5,,vivanda,2022-08-22,11:00
20061793,9.4,9.4,,vivanda,2022-08-22,11:00
20282091,20.0,20,,vivanda,2022-08-22,11:00
20281404,4.5,4.5,,vivanda,2022-08-22,11:00
20254468,22.9,22.9,,vivanda,2022-08-22,11:00
20254474,22.9,22.9,,vivanda,2022-08-22,11:00
20254470,15.9,15.9,,vivanda,2022-08-22,11:00
20255112,6.9,7.2,,vivanda,2022-08-22,11:00
20238219,31.9,31.9,,vivanda,2022-08-22,11:00
20253450,9.9,11.5,,vivanda,2022-08-22,11:00
20236836,57.2,57.2,,vivanda,2022-08-22,11:00
20236825,73.9,73.9,,vivanda,2022-08-22,11:00
20236827,,,,vivanda,2022-08-22,11:00
20236832,57.2,57.2,,vivanda,2022-08-22,11:00
20236824,57.2,57.2,,vivanda,2022-08-22,11:00
K0000000551,13.9,14.9,,vivanda,2022-08-22,11:00
K0000000548,3.9,4.4,,vivanda,2022-08-22,11:00
20129314,14.5,14.5,,vivanda,2022-08-22,11:00
20194824,4.1,4.1,,vivanda,2022-08-22,11:00
20194832,4.1,4.1,,vivanda,2022-08-22,11:00
20115668,2.5,2.5,,vivanda,2022-08-22,11:00
928128,6.2,6.4,,vivanda,2022-08-22,11:00
40434183,,,,tottus,2022-08-22,11:00
41130891,,,,tottus,2022-08-22,11:00
41132519,,,,tottus,2022-08-22,11:00
41132495,,,,tottus,2022-08-22,11:00
40597128,,,,tottus,2022-08-22,11:00
40597129,,,,tottus,2022-08-22,11:00
40344721,,,,tottus,2022-08-22,11:00
41132502,,,,tottus,2022-08-22,11:00
40434184,22.0, 23.1 ,,tottus,2022-08-22,11:00
41132492,,,,tottus,2022-08-22,11:00
42100032,,,,tottus,2022-08-22,11:00
42596031,,,,tottus,2022-08-22,11:00
41132493,,,,tottus,2022-08-22,11:00
40600795,,,,tottus,2022-08-22,11:00
40339347,,,,tottus,2022-08-22,11:00
42100033,,,,tottus,2022-08-22,11:00
40339197,,,,tottus,2022-08-22,11:00
42261097,,,,tottus,2022-08-22,11:00
42015747,,,,tottus,2022-08-22,11:00
42015746,,,,tottus,2022-08-22,11:00
42015749,,,,tottus,2022-08-22,11:00
42015748,,,,tottus,2022-08-22,11:00
41379959,,,,tottus,2022-08-22,11:00
40430619,,,,tottus,2022-08-22,11:00
42027902,,,,tottus,2022-08-22,11:00
40626085,,,,tottus,2022-08-22,11:00
40600798,,,,tottus,2022-08-22,11:00
42100039,,,,tottus,2022-08-22,11:00
20025212,,,,tottus,2022-08-22,11:00
42100038,,,,tottus,2022-08-22,11:00
20079165,6.4, 6.9 ,,tottus,2022-08-22,11:00
42100035,,,,tottus,2022-08-22,11:00
42094298,,,,tottus,2022-08-22,11:00
42094299,,,,tottus,2022-08-22,11:00
42094297,,,,tottus,2022-08-22,11:00
40249899,,,,tottus,2022-08-22,11:00
42100036,,,,tottus,2022-08-22,11:00
42100037,,,,tottus,2022-08-22,11:00
41893215,,,,tottus,2022-08-22,11:00
10390526,,,,tottus,2022-08-22,11:00
10225435,,,,tottus,2022-08-22,11:00
41640075,,,,tottus,2022-08-22,11:00
20119102,,,,tottus,2022-08-22,11:00
10304418,,,,tottus,2022-08-22,11:00
41734121,,,,tottus,2022-08-22,11:00
41465032,,,,tottus,2022-08-22,11:00
20125083,,,,tottus,2022-08-22,11:00
20118348,,,,tottus,2022-08-22,11:00
41682407,,,,tottus,2022-08-22,11:00
41682406,,,,tottus,2022-08-22,11:00
42483117,,,,tottus,2022-08-22,11:00
42483119,,,,tottus,2022-08-22,11:00
41075191,,,,tottus,2022-08-22,11:00
42483118,,,,tottus,2022-08-22,11:00
42020689,,,,tottus,2022-08-22,11:00
41734122,,,,tottus,2022-08-22,11:00
40600797,,,,tottus,2022-08-22,11:00
41697067,,,,tottus,2022-08-22,11:00
41465031,,,,tottus,2022-08-22,11:00
42096563,,,,tottus,2022-08-22,11:00
42242970,,,,tottus,2022-08-22,11:00
40428682,,,,tottus,2022-08-22,11:00
42035903,,,,tottus,2022-08-22,11:00
41971071,,,,tottus,2022-08-22,11:00
40475358,25.9, 26.9 ,,tottus,2022-08-22,12:00
40475357,24.9, 25.9 ,,tottus,2022-08-22,12:00
40475208,11.9, 13.9 ,,tottus,2022-08-22,12:00
40475212,15.4, 16.5 ,,tottus,2022-08-22,12:00
42085176,,,,tottus,2022-08-22,12:00
40319582,,,,tottus,2022-08-22,12:00
40475207,,,,tottus,2022-08-22,12:00
42473486,,,,tottus,2022-08-22,12:00
42611321,31.9, 39.2 ,,tottus,2022-08-22,12:00
42611323,20.9, 26.3 ,,tottus,2022-08-22,12:00
42102857,,,,tottus,2022-08-22,12:00
42032610,,,,tottus,2022-08-22,12:00
41480225,,,,tottus,2022-08-22,12:00
42360812,,,,tottus,2022-08-22,12:00
42464617,,,,tottus,2022-08-22,12:00
42464618,,,,tottus,2022-08-22,12:00
42464619,,,,tottus,2022-08-22,12:00
42542434,,,,tottus,2022-08-22,12:00
42542437,,,,tottus,2022-08-22,12:00
42542435,,,,tottus,2022-08-22,12:00
42464620,,,,tottus,2022-08-22,12:00
42464616,,,,tottus,2022-08-22,12:00
41544121,8.4, 9.4 ,,tottus,2022-08-22,12:00
42611322,20.9, 24.9 ,,tottus,2022-08-22,12:00
42367167,,,,tottus,2022-08-22,12:00
41544123,,,,tottus,2022-08-22,12:00
41544122,8.4, 9.9 ,,tottus,2022-08-22,12:00
41480226,,,,tottus,2022-08-22,12:00
40252267,,,,tottus,2022-08-22,12:00
40251778,,,,tottus,2022-08-22,12:00
42020686,,,,tottus,2022-08-22,12:00
42020687,,,,tottus,2022-08-22,12:00
42611318,,,,tottus,2022-08-22,12:00
42611324,,,,tottus,2022-08-22,12:00
41505092,11.9, 12.9 ,,tottus,2022-08-22,12:00
42611319,,,,tottus,2022-08-22,12:00
41093586,,,,tottus,2022-08-22,12:00
40475205,25.9, 29.4 ,,tottus,2022-08-22,12:00
41499370,,,,tottus,2022-08-22,12:00
40251792,,,,tottus,2022-08-22,12:00
40251813,48.9, 50.6 ,,tottus,2022-08-22,12:00
41499369,,,,tottus,2022-08-22,12:00
40905511,,,,tottus,2022-08-22,12:00
40251802,,,,tottus,2022-08-22,12:00
42165621,,,,tottus,2022-08-22,12:00
42367166,,,,tottus,2022-08-22,12:00
42219197,,,,tottus,2022-08-22,12:00
41930063,,,,tottus,2022-08-22,12:00
41444669,,,,tottus,2022-08-22,12:00
41259858,,,,tottus,2022-08-22,12:00
40252617,,,,tottus,2022-08-22,12:00
42092542,,,,tottus,2022-08-22,12:00
42092544,,,,tottus,2022-08-22,12:00
42219198,,,,tottus,2022-08-22,12:00
42092541,52.5, 57.9 ,,tottus,2022-08-22,12:00
42092545,,,,tottus,2022-08-22,12:00
40475206,20.9, 23.9 ,,tottus,2022-08-22,12:00
42092543,38.9, 39.9 ,,tottus,2022-08-22,12:00
41415783,,,,tottus,2022-08-22,12:00
40475211,,,,tottus,2022-08-22,12:00
41260195,,,,tottus,2022-08-22,12:00
40475186,17.9, 18.7 ,,tottus,2022-08-22,12:00
40250165,,,,tottus,2022-08-22,12:00
41260249,64.9, 69.9 ,,tottus,2022-08-22,12:00
42102859,,,,tottus,2022-08-22,12:00
42102858,,,,tottus,2022-08-22,12:00
42376799,,,,tottus,2022-08-22,12:00
41930058,,,,tottus,2022-08-22,12:00
41930052,,,,tottus,2022-08-22,12:00
41260176,,,,tottus,2022-08-22,12:00
42021387,19.9, 21.3 ,,tottus,2022-08-22,12:00
41930061,,,,tottus,2022-08-22,12:00
40475172,,,,tottus,2022-08-22,12:00
41260209,84.9, 95.5 ,,tottus,2022-08-22,12:00
40915745,30.1, 30.3 ,,tottus,2022-08-22,12:00
41760019,,,,tottus,2022-08-22,12:00
40475185,,,,tottus,2022-08-22,12:00
41545415,,,,tottus,2022-08-22,12:00
41260172,,,,tottus,2022-08-22,12:00
41260173,,,,tottus,2022-08-22,12:00
41260171,,,,tottus,2022-08-22,12:00
40251790,,,,tottus,2022-08-22,12:00
40325055,26.9, 39.9 ,,tottus,2022-08-22,12:00
41714236,,,,tottus,2022-08-22,12:00
40215989,,,,tottus,2022-08-22,12:00
40475198,,,,tottus,2022-08-22,12:00
41238370,,,,tottus,2022-08-22,12:00
40475181,,,,tottus,2022-08-22,12:00
40475183,,,,tottus,2022-08-22,12:00
41238369,,,,tottus,2022-08-22,12:00
41457003,,,,tottus,2022-08-22,12:00
40475171,,,,tottus,2022-08-22,12:00
40475202,,,,tottus,2022-08-22,12:00
41272347,,,,tottus,2022-08-22,12:00
10182815,12.6, 12.99 ,,tottus,2022-08-22,12:00
40475201,,,,tottus,2022-08-22,12:00
41312179,,,,tottus,2022-08-22,12:00
42508730,,,,tottus,2022-08-22,12:00
40256589,,,,tottus,2022-08-22,12:00
10205303,,,,tottus,2022-08-22,12:00
41278846,,,,tottus,2022-08-22,12:00
41246156,,,,tottus,2022-08-22,12:00
40920984,,,,tottus,2022-08-22,12:00
42734795,,,,tottus,2022-08-22,12:00
40375171,,,,tottus,2022-08-22,12:00
40848904,,,,tottus,2022-08-22,12:00
42219189,79.9, 80 ,,tottus,2022-08-22,12:00
40428017,,,3.8 CMR,tottus,2022-08-22,12:00
42033770,,,,tottus,2022-08-22,12:00
40652583,,,,tottus,2022-08-22,12:00
41753453,,,,tottus,2022-08-22,12:00
42096566,,,,tottus,2022-08-22,12:00
41580365,,,,tottus,2022-08-22,12:00
40514976,,,,tottus,2022-08-22,12:00
40468081,,,,tottus,2022-08-22,12:00
42096565,,,,tottus,2022-08-22,12:00
41079888,,,,tottus,2022-08-22,12:00
41268496,,,,tottus,2022-08-22,12:00
42096567,,,,tottus,2022-08-22,12:00
41268498,,,,tottus,2022-08-22,12:00
41268497,9.9, 10.5 ,,tottus,2022-08-22,12:00
41811713,,,,tottus,2022-08-22,12:00
40683369,,,,tottus,2022-08-22,12:00
40200026,,,,tottus,2022-08-22,12:00
41952897,,,,tottus,2022-08-22,12:00
42202166,,,,tottus,2022-08-22,12:00
41820050,,,,tottus,2022-08-22,12:00
40855969,,,,tottus,2022-08-22,12:00
20108071,,,,tottus,2022-08-22,12:00
42112469,,,,tottus,2022-08-22,12:00
40748428,,,,tottus,2022-08-22,12:00
42024487,,,,tottus,2022-08-22,12:00
41458510,,,,tottus,2022-08-22,12:00
40555609,,,,tottus,2022-08-22,12:00
41458511,,,,tottus,2022-08-22,12:00
40550875,,,,tottus,2022-08-22,12:00
42422285,,,,tottus,2022-08-22,12:00
42422286,,,,tottus,2022-08-22,12:00
42422284,,,,tottus,2022-08-22,12:00
42724638,,,,tottus,2022-08-22,12:00
42179718,,,,tottus,2022-08-22,12:00
20006491,38.5, 47.9 ,,tottus,2022-08-22,12:00
41436283,38.5, 47.9 ,,tottus,2022-08-22,12:00
42422288,,,,tottus,2022-08-22,12:00
20006498,,,,tottus,2022-08-22,12:00
20006497,87.0, 98.9 ,,tottus,2022-08-22,12:00
42024480,12.5, 15.9 ,,tottus,2022-08-22,12:00
41300055,,,,tottus,2022-08-22,12:00
41300057,,,,tottus,2022-08-22,12:00
41653435,,,,tottus,2022-08-22,12:00
42783283,41.2, 51.9 ,,tottus,2022-08-22,12:00
41876540,,,,tottus,2022-08-22,12:00
41145184,,,,tottus,2022-08-22,12:00
42724637,,,,tottus,2022-08-22,12:00
40876225,38.5, 47.9 ,,tottus,2022-08-22,12:00
40889132,,,,tottus,2022-08-22,12:00
20108190,,,,tottus,2022-08-22,12:00
42724639,,,,tottus,2022-08-22,12:00
42717473,22.5, 24.5 ,,tottus,2022-08-22,12:00
41788934,,,,tottus,2022-08-22,12:00
41788935,,,,tottus,2022-08-22,12:00
41876538,8.9, 10.9 ,,tottus,2022-08-22,12:00
42013783,,,,tottus,2022-08-22,12:00
42708114,,,,tottus,2022-08-22,12:00
20022667,155.0, 174.9 ,,tottus,2022-08-22,12:00
40876222,38.5, 47.9 ,,tottus,2022-08-22,12:00
42717474,,,,tottus,2022-08-22,12:00
42717475,,,,tottus,2022-08-22,12:00
41575412,,,,tottus,2022-08-22,12:00
41575411,,,,tottus,2022-08-22,12:00
41458509,,,,tottus,2022-08-22,12:00
41938108,,,,tottus,2022-08-22,12:00
42422287,,,,tottus,2022-08-22,12:00
20006512,87.0, 98.9 ,,tottus,2022-08-22,12:00
20050883,155.0, 174.9 ,,tottus,2022-08-22,12:00
41436284,38.5, 47.9 ,,tottus,2022-08-22,12:00
41300056,,,,tottus,2022-08-22,12:00
20006505,38.5, 47.9 ,,tottus,2022-08-22,12:00
41653437,,,,tottus,2022-08-22,12:00
41145187,,,,tottus,2022-08-22,12:00
42223086,,,,tottus,2022-08-22,12:00
42423097,,,,tottus,2022-08-22,12:00
41585741,,,,tottus,2022-08-22,12:00
41958693,,,,tottus,2022-08-22,12:00
41885501,,,,tottus,2022-08-22,12:00
42422280,,,,tottus,2022-08-22,12:00
42717478,,,,tottus,2022-08-22,12:00
41896812,41.2, 51.9 ,,tottus,2022-08-22,12:00
41876539,,,,tottus,2022-08-22,12:00
41585740,,,,tottus,2022-08-22,12:00
42024474,12.5, 14.9 ,,tottus,2022-08-22,12:00
41805116,,,,tottus,2022-08-22,12:00
40648822,,,,tottus,2022-08-22,12:00
40648823,,,,tottus,2022-08-22,12:00
30008342,,,2.2 CMR,tottus,2022-08-22,12:00
30008339,,,4.4 CMR,tottus,2022-08-22,12:00
41757816,,,,tottus,2022-08-22,12:00
41551613,,,,tottus,2022-08-22,12:00
41551614,,,,tottus,2022-08-22,12:00
42734847,,,,tottus,2022-08-22,12:00
42067443,,,,tottus,2022-08-22,12:00
42067395,,,,tottus,2022-08-22,12:00
42734851,,,,tottus,2022-08-22,12:00
42595936,,,,tottus,2022-08-22,12:00
42067417,,,,tottus,2022-08-22,12:00
40285999,,,,tottus,2022-08-22,12:00
42067393,,,,tottus,2022-08-22,12:00
42235324,,,,tottus,2022-08-22,12:00
41558609,,,,tottus,2022-08-22,12:00
42495267,,,,tottus,2022-08-22,12:00
42235320,,,,tottus,2022-08-22,12:00
40275177,,,,tottus,2022-08-22,12:00
41529714,17.9, 19.95 ,,tottus,2022-08-22,12:00
41976447,,,,tottus,2022-08-22,12:00
42112468,,,,tottus,2022-08-22,12:00
42809941,329.9, 499 ,,tottus,2022-08-22,12:00
42730192,,,,tottus,2022-08-22,12:00
42730196,,,,tottus,2022-08-22,12:00
42730194,,,,tottus,2022-08-22,12:00
42718042,,,,tottus,2022-08-22,12:00
915044,13.2,,,metro,2022-08-22,12:00
788317,12.7,,,metro,2022-08-22,12:00
781610,15.3,,,metro,2022-08-22,12:00
781608,,,,metro,2022-08-22,12:00
478229,10.39,,,metro,2022-08-22,12:00
360958,,,,metro,2022-08-22,12:00
26334,9.9,,,metro,2022-08-22,12:00
902542,,,,metro,2022-08-22,12:00
903179,19.49,,,metro,2022-08-22,12:00
915047,13.2,,,metro,2022-08-22,12:00
781607,,,,metro,2022-08-22,12:00
5712,35.5,37.45,,metro,2022-08-22,12:00
264166,12.45,,,metro,2022-08-22,12:00
968302,3.9,4.9,,metro,2022-08-22,12:00
190315,6.45,,,metro,2022-08-22,12:00
227928,,,,metro,2022-08-22,12:00
956908,11.4,12.4,,metro,2022-08-22,12:00
5737,16.9,,,metro,2022-08-22,12:00
227882,25.79,,,metro,2022-08-22,12:00
906102,5.89,6.5,,metro,2022-08-22,12:00
3622,7.5,,,metro,2022-08-22,12:00
723092,11.79,,,metro,2022-08-22,12:00
227917,,,,metro,2022-08-22,12:00
227894,13.99,14.99,,metro,2022-08-22,12:00
227888,17.75,,,metro,2022-08-22,12:00
470771,9.9,,,metro,2022-08-22,12:00
888100,8.5,,,metro,2022-08-22,12:00
479901001,4.99,,,metro,2022-08-22,12:00
78662,3.4,,,metro,2022-08-22,12:00
723091,11.29,,,metro,2022-08-22,12:00
949286001,1.1,,,metro,2022-08-22,12:00
207642,,,,metro,2022-08-22,12:00
23322,13.49,,,metro,2022-08-22,12:00
11791,2.69,,,metro,2022-08-22,12:00
227920,18.29,,,metro,2022-08-22,12:00
226310,13.99,,,metro,2022-08-22,12:00
497956,2.1,,,metro,2022-08-22,12:00
497958,4.9,,,metro,2022-08-22,12:00
207730,4.3,,,metro,2022-08-22,12:00
774192,11.5,,,metro,2022-08-22,12:00
946993,14.99,,,metro,2022-08-22,12:00
851835,26.49,28.99,,metro,2022-08-22,12:00
772354,15.99,18.9,,metro,2022-08-22,12:00
534105,25.4,,,metro,2022-08-22,12:00
963590002,14.9,18.9,,metro,2022-08-22,12:00
879160,12.5,,,metro,2022-08-22,12:00
903184,31.2,,,metro,2022-08-22,12:00
430520,7.5,,,metro,2022-08-22,12:00
35829,4.6,,,metro,2022-08-22,12:00
406591,6.9,7.8,,metro,2022-08-22,12:00
118601,4.6,,,metro,2022-08-22,12:00
187432004,1.6,,,metro,2022-08-22,12:00
460409,3.7,,,metro,2022-08-22,12:00
477562001,8.19,8.7,,metro,2022-08-22,12:00
957194,4.9,,,metro,2022-08-22,12:00
949284002,3.5,,,metro,2022-08-22,12:00
949284001,3.5,,,metro,2022-08-22,12:00
949392,3.9,,,metro,2022-08-22,12:00
903185,31.4,,,metro,2022-08-22,12:00
789692,12.5,,,metro,2022-08-22,12:00
445811,9.3,10.4,,metro,2022-08-22,12:00
118597,11.2,12.45,,metro,2022-08-22,12:00
227891,12.85,,,metro,2022-08-22,12:00
355376,5.0,,,metro,2022-08-22,12:00
460720,4.5,4.99,,metro,2022-08-22,12:00
568355,11.4,,,metro,2022-08-22,12:00
488266,21.0,,,metro,2022-08-22,12:00
167134,13.25,14.1,,metro,2022-08-22,12:00
817135,15.8,,,metro,2022-08-22,12:00
36734,4.3,,,metro,2022-08-22,12:00
50264001,1.7,,,metro,2022-08-22,12:00
48388001,2.99,,,metro,2022-08-22,12:00
48388004,2.99,,,metro,2022-08-22,12:00
774189,12.99,15.5,,metro,2022-08-22,12:00
966981,26.99,,,metro,2022-08-22,12:00
953006,16.99,,,metro,2022-08-22,12:00
946994,8.99,,,metro,2022-08-22,12:00
889674,4.5,,,metro,2022-08-22,12:00
487239003,9.2,,,metro,2022-08-22,12:00
23847,5.8,,,metro,2022-08-22,12:00
930969,15.5,22.5,,metro,2022-08-22,12:00
774191,11.4,,,metro,2022-08-22,12:00
719324,8.7,,,metro,2022-08-22,12:00
935138,16.5,,,metro,2022-08-22,12:00
773501,4.9,7.6,,metro,2022-08-22,12:00
733109,15.9,,,metro,2022-08-22,12:00
966046,7.5,,,metro,2022-08-22,12:00
960493,5.4,,,metro,2022-08-22,12:00
938015,4.9,,,metro,2022-08-22,12:00
924283,18.9,21.5,,metro,2022-08-22,12:00
791313,4.6,,,metro,2022-08-22,12:00
789690,12.5,,,metro,2022-08-22,12:00
773519,14.69,,,metro,2022-08-22,12:00
453712,9.9,12.99,,metro,2022-08-22,12:00
774190,10.9,,,metro,2022-08-22,12:00
734021,7.7,8.3,,metro,2022-08-22,12:00
923049,6.9,7.1,,metro,2022-08-22,12:00
935137,6.5,,,metro,2022-08-22,12:00
750699,10.3,,,metro,2022-08-22,12:00
960494,5.4,,,metro,2022-08-22,12:00
791311,4.3,,,metro,2022-08-22,12:00
789693,12.2,,,metro,2022-08-22,12:00
574735,4.2,,,metro,2022-08-22,12:00
421289,9.5,11.99,,metro,2022-08-22,12:00
196920,4.75,,,metro,2022-08-22,12:00
444191,4.4,,,metro,2022-08-22,12:00
773503,5.5,7.9,,metro,2022-08-22,12:00
734028,4.5,5.4,,metro,2022-08-22,12:00
545091,3.59,,,metro,2022-08-22,12:00
421288,10.3,12.99,,metro,2022-08-22,12:00
756994002,3.4,,,metro,2022-08-22,12:00
734030,4.5,5.4,,metro,2022-08-22,12:00
569012,4.2,,,metro,2022-08-22,12:00
963831,7.9,,,metro,2022-08-22,12:00
924347,17.59,,,metro,2022-08-22,12:00
879161,12.2,,,metro,2022-08-22,12:00
