description,sku,retail,uri,price_type
Gaseosa Saborizada 3 L TOTTUS   BOTELLA 3 LT,41971591,tottus,https://www.tottus.com.pe/tottus-gaseosa-cola-amarilla-tottus-x-3l-41971591/p/,tienda
Gaseosa Coca Cola  ReguLar Sin Azúcar 1 L COCA COLA   BOTELLA 1 LT,41653172,tottus,https://www.tottus.com.pe/coca-cola-beb-gaseosa-coca-cola-sazucar-botella-plast-x-1l-41653172/p/,tienda
Gaseosa Sabor ReguLar 1 L INCA KOLA   BOTELLA 1 LT,41223742,tottus,https://www.tottus.com.pe/inca-kola-gaseosa-41223742/p/,tienda
Gaseosa Sabor ReguLar 450 ml GUARANA   BOTELLA 450 ML,41856562,tottus,https://www.tottus.com.pe/guarana-bebida-gaseosa-41856562/p/,tienda
Gaseosa Sabor ReguLar Sin Azúcar 1 L INCA KOLA   BOTELLA 1 LT,41653173,tottus,https://www.tottus.com.pe/inca-kola-beb-gaseosa-inca-kola-sazucar-botella-plast-x-1l-41653173/p/,tienda
Six Pack Gaseosa Inca KoLa 500 ml INCA KOLA   PACK 6 UN,41223744,tottus,https://www.tottus.com.pe/inca-kola-gaseosa-500-ml-41223744/p/,tienda
Gaseosa Sabor Naranja 500 ml FANTA   BOTELLA 500 ML,10164287,tottus,https://www.tottus.com.pe/fanta-gas-fanta-pet-nr-05-l-10164287/p/,tienda
Gaseosa Sabor Naranja 3 L FANTA   BOTELLA 3 LT,10164298,tottus,https://www.tottus.com.pe/fanta-gas-fanta-pet-nr-x-3-l-10164298/p/,tienda
Six Pack Gaseosa Inca KoLa Zero Sin Azúcar 500 ml INCA KOLA   PACK 6 UN,41223745,tottus,https://www.tottus.com.pe/inca-kola-gaseosa-sin-azucar-500-ml-41223745/p/,tienda
Gaseosa Sabor Naranja 3 L TOTTUS   BOTELLA 3 LT,41971600,tottus,https://www.tottus.com.pe/tottus-gaseosa-cola-naranja-tottus-x-3l-41971600/p/,tienda
Gaseosa Sabor Naranja 1.5 L TOTTUS   BOTELLA 1.5 LT,41971601,tottus,https://www.tottus.com.pe/tottus-gaseosa-cola-naranja-tottus-x-15l-41971601/p/,tienda
Tripack Gaseosa Coca CoLa + Inca KoLa 3 L INCA KOLA   PACK 3 UN,41724133,tottus,https://www.tottus.com.pe/inca-kola-beb-gas-coca-cola-3l-x-1und--inca-kola-3l-x-2und-41724133/p/,tienda
Gaseosa Sabor ReguLar Lata 355 ml PEPSI   LATA 355 ML,41846255,tottus,https://www.tottus.com.pe/pepsi-gaseosa-41846255/p/,tienda
Concordia Piña 3 L CONCORDIA   BOTELLA 3 LT,10166496,tottus,https://www.tottus.com.pe/concordia-gaseosa-sabor-pina-no-retornable-10166496/p/,tienda
TriPack Gaseosa Sevenup / Concordia Naranja / Concordia Piña 3 L PEPSI   PACK 3 UN,42261046,tottus,https://www.tottus.com.pe/pepsi-3pack-7up-concordia-naranja-concordia-pina-42261046/p/,tienda
Gaseosa Sabor lima limón 1.5 L TOTTUS   BOTELLA 1.5 LT,41971598,tottus,https://www.tottus.com.pe/tottus-gaseosa-cola-lima-limon-tottus-x-15l-41971598/p/,tienda
Gaseosa Sabor lima limón 3 L TOTTUS   BOTELLA 3 LT,41971597,tottus,https://www.tottus.com.pe/tottus-gaseosa-cola-lima-limon-tottus-x-3l-41971597/p/,tienda
Two Pack Gaseosas Pepsi CoLa + 7 Up 3 L PEPSI   PACK 2 UN,41253838,tottus,https://www.tottus.com.pe/pepsi-gaseosa-pepsi--seven-up-3-lt-41253838/p/,tienda
Tripack Pepsi + 7 Up + Concordia Piña 3 L PEPSI   PACK 3 UN,42001774,tottus,https://www.tottus.com.pe/pepsi-tripack-pepsi--sevenup--concordia-pina-3lt-42001774/p/,tienda
Gaseosa Sabor Original Lata 355 ml SEVEN UP   LATA 355 ML,40165715,tottus,https://www.tottus.com.pe/seven-up-gaseosa-40165715/p/,tienda
Two Pack Pepsi CoLa Gaseosa 3 L PEPSI   PACK 2 UN,41215955,tottus,https://www.tottus.com.pe/pepsi-gaseosa-3-lt-41215955/p/,tienda
Ginger Ale Sin Azúcar 1.5 L TOTTUS   BOTELLA 1.5 LT,41971589,tottus,https://www.tottus.com.pe/tottus-ginger-ale-sin-azucar-tottus-x-15-l-41971589/p/,tienda
Ginger Ale Citrus Sin Azúcar 1.5 L TOTTUS   BOTELLA 1.5 LT,42033447,tottus,https://www.tottus.com.pe/tottus-ginger-ale-citrus-sin-azucar-anadida-tottus-15l-42033447/p/,tienda
Six Pack Gaseosa Sin Azúcar 300 ml INCA KOLA   PACK 6 UN,42139790,tottus,https://www.tottus.com.pe/inca-kola-bebida-gaseosa-inca-kola-sazucar-bot-300ml-x6und-42139790/p/,tienda
Two Pack Bebida Gaseosa Inca KoLa Original 1.5 L INCA KOLA   PACK 2 UN,41844775,tottus,https://www.tottus.com.pe/inca-kola-bebida-gaseosa-sabor-original-15-lt-41844775/p/,tienda
Tripack Gaseosa Naranja KoLa Inglesa Y Sprite Fanta 3 Unidades FANTA   PACK 3 UN,42160290,tottus,https://www.tottus.com.pe/fanta-beb-gas-fanta-nja-3lfanta-kola-ingl-3lsprite-3l-42160290/p/,tienda
Gaseosa Sabor Original 400 ml SABOR ORO   BOTELLA 400 ML,41431144,tottus,https://www.tottus.com.pe/sabor-oro-gaseosa-sabor-de-oro-41431144/p/,tienda
Gasesosa Evervess Ginger Ale Two Pack 1.5 L EVERVESS   PACK 2 UN,41215944,tottus,https://www.tottus.com.pe/evervess-duo-pack-gaseosa-evervess-bt-15-lt-41215944/p/,tienda
Tripack Gaseosa Coca Cola + Inca KoLa + Fanta 3 L COCA COLA   PACK 3 UN,41057709,tottus,https://www.tottus.com.pe/coca-cola-tripack-ccikfta-3-lt-con-gancho-41057709/p/,tienda
Six Pack Gaseosa Sin Azúcar 300 ml COCA COLA   PACK 6 UN,42139789,tottus,https://www.tottus.com.pe/coca-cola-bebida-gaseosa-coca-cola-sazucar-bot-300ml-x6und-42139789/p/,tienda
Two Pack Gaseosa Schweppes Citrus 1.5 L SCHWEPPES   PACK 2 UN,42029419,tottus,https://www.tottus.com.pe/schweppes-bebida-gaseosa-schweppes-citrus-15l-x-2und-42029419/p/,tienda
Tripack Gaseosa Inca KoLa + Fanta Naranja + Sprite 3 L INCA KOLA   PACK 3 UN,42226676,tottus,https://www.tottus.com.pe/inca-kola-beb-gaseosa-inca-kola-x3lfanta-njax3lsprite-x3l-42226676/p/,tienda
Two Pack Bebida Gaseosa Coca CoLa Original 1.5 L COCA COLA   PACK 2 UN,42069410,tottus,https://www.tottus.com.pe/coca-cola-bebida-gaseosa-coca-cola-orig-botella-15l-x-2und-42069410/p/,tienda
Two Pack Gaseosa Schweppes Ginger 1.5 l SCHWEPPES   PACK 2 UN,42029418,tottus,https://www.tottus.com.pe/schweppes-bebida-gaseosa-schweppes-ginger-ale-15l-x-2und-42029418/p/,tienda
Six Pack Gaseosa lima limón 500 ml SPRITE   SIX PACK,42508150,tottus,https://www.tottus.com.pe/sprite-bebida-gasesosa-sprite-lima-limon-bot-500ml-x6und-42508150/p/,tienda
Bebida Con Alcohol Share Rosé 275 ml TABERNERO   BOTELLA 275 ML,42179599,tottus,https://www.tottus.com.pe/tabernero-bebida-alcoholica-share-rose-275-ml-42179599/p/,tienda
Bebida Con Alcohol Share Borgoña 275 ml TABERNERO   BOTELLA 275 ML,42179598,tottus,https://www.tottus.com.pe/tabernero-bebida-alcoholica-share-borgona-275ml-42179598/p/,tienda
GASEOSA SABOR ORIGINAL BOTELLA 3LT TRIPLE KOLA   BOTELLA 3 LT,41885690,tottus,https://www.tottus.com.pe/triple-kola-gaseosa-triple-kola-x-3lt-41885690/p/,tienda
Gaseosa Sabor ReguLar 500 ml COCA COLA   BOTELLA 500 ML,10164146,tottus,https://www.tottus.com.pe/coca-cola-gaseosa-no-retornable-10164146/p/,tienda
Pepsi CoLa Gaseosa 3 L PEPSI   BOTELLA 3 LT,10165713,tottus,https://www.tottus.com.pe/pepsi-gaseosa-no-retornable-10165713/p/,tienda
Gaseosa Sabor ReguLar 3.01 L GUARANA   BOTELLA 3 LT,40475132,tottus,https://www.tottus.com.pe/guarana-guarana-vitaminizada-x-3010ml-40475132/p/,tienda
Gaseosa Sabor ReguLar 1.5 L PEPSI   BOTELLA 1.5 LT,40846153,tottus,https://www.tottus.com.pe/pepsi-bebida-gaesosa-40846153/p/,tienda
Gaseosa Sabor ReguLar Sin Azúcar 500 ml COCA COLA   BOTELLA 500 ML,30001721,tottus,https://www.tottus.com.pe/coca-cola-gaseosa-sin-azucar-30001721/p/,tienda
Gaseosa Sabor FReservaa Fanta 500 ml FANTA   BOTELLA 500 ML,40723205,tottus,https://www.tottus.com.pe/fanta-fanta-kola-inglesa-x-500-ml-40723205/p/,tienda
Six Pack Gaseosa Sin Gas 2.25 L SAN CARLOS   SIX PACK,42435553,tottus,https://www.tottus.com.pe/san-carlos-6pack-agua-san-carlos-225lt-42435553/p/,tienda
Ginger Ale 355 ml CANADA DRY   BOTELLA 355 ML,40165721,tottus,https://www.tottus.com.pe/canada-dry-gaseosa-40165721/p/,tienda
Coca CoLa 3 L COCA COLA   BOTELLA 3 LT,10164192,tottus,https://www.tottus.com.pe/coca-cola-gas-coca-cola-pe-t-nr-x-3-l-10164192/p/,tienda
Two Pack Coca CoLa + Inca KoLa 3 L COCA COLA   PACK 2 UN,40170065,tottus,https://www.tottus.com.pe/coca-cola-two-pack-mixto-coca-colainca-kola-3lt-40170065/p/,tienda
Two Pack Coca CoLa Zero Sin Azúcar 1.5 L COCA COLA   PACK 2 UN,30007189,tottus,https://www.tottus.com.pe/coca-cola-two-pack-coca-co-la-zero-x-15lt-30007189/p/,tienda
Two Pack Coca CoLa 3 L COCA COLA   PACK 2 UN,20067693,tottus,https://www.tottus.com.pe/coca-cola-duo-pack-coca-co-la-x-3-litros-20067693/p/,tienda
Ginger Ale Citrus 500 ml SCHWEPPES   BOTELLA 500 ML,40784896,tottus,https://www.tottus.com.pe/schweppes-ginger-ale-citrus-40784896/p/,tienda
Four Pack Ginger Ale 150 ml BRITVIC   CAJA 4 UN,40458462,tottus,https://www.tottus.com.pe/britvic-agua-ginger-ale-lata-150-ml-40458462/p/,tienda
Bebida Gasificada Con Jugo De Rossa 330 ml SAN PELLEGRINO   LATA 330 ML,41817146,tottus,https://www.tottus.com.pe/san-pellegrino-aranciata-rossa-gasificada-41817146/p/,tienda
Bebida Gasificada Con Jugo De Naranja L330 ml SAN PELLEGRINO   LATA 330 ML,41817145,tottus,https://www.tottus.com.pe/san-pellegrino-aranciata-naranja-gasificada-41817145/p/,tienda
Agua Sabor Piña 500 ml SOCOSANI   BOTELLA 500 ML,40433005,tottus,https://www.tottus.com.pe/socosani-agua-sabor-pina-40433005/p/,tienda
Agua Sabor Manzana 500 ml SOCOSANI   BOTELLA 500 ML,41231969,tottus,https://www.tottus.com.pe/socosani-agua-sabor-manzana-41231969/p/,tienda
Twelve Spicy Ginger Ale 150 ml BRITVIC   CAJA 12 UN,41494911,tottus,https://www.tottus.com.pe/britvic-ginger-ale-spicy-display-lata-150-ml-41494911/p/,tienda
Four Pack Agua Tónica 200 ml MR PERKINS   PACK 4 UN,41541163,tottus,https://www.tottus.com.pe/mr-perkins-ginger-beer-200-ml-41541163/p/,tienda
Four Pack Agua Tónica 200 ml FEVER TREE   PACK 4 UN,41963638,tottus,https://www.tottus.com.pe/fever-tree-agua-tonica-ginger-beer-200-ml-41963638/p/,tienda
Four Pack Agua Tónica 150 ml BRITVIC   CAJA 4 UN,40458461,tottus,https://www.tottus.com.pe/britvic-agua-tonica-lata-150-ml-40458461/p/,tienda
Four Pack Agua Tónica Pink Soda Toronja 200 ml MR PERKINS   PACK 4 UN,41891666,tottus,https://www.tottus.com.pe/mr-perkins-pink-soda-toronja-41891666/p/,tienda
Four Pack Agua Tónica low Cal 150 ml BRITVIC   CAJA 4 UN,41365896,tottus,https://www.tottus.com.pe/britvic-agua-tonica-low-calorie-lata-150-ml-41365896/p/,tienda
Four Pack Agua Tónica 200 ml MR PERKINS   PACK 4 UN,41541162,tottus,https://www.tottus.com.pe/mr-perkins-agua-tonica-41541162/p/,tienda
Four Pack Agua Tónica Blossom 200 ml MR PERKINS   PACK 4 UN,42110368,tottus,https://www.tottus.com.pe/mr-perkins-agua-tonica-mr-perkins-blossom-200ml-4pk-42110368/p/,tienda
Twelve Agua Tónica 150 ml BRITVIC   CAJA 12 UN,41494910,tottus,https://www.tottus.com.pe/britvic-agua-tonica-indian-display-lata-150-ml-41494910/p/,tienda
Six Pack Agua Cielo Sin Gas 625 ml CIELO   PACK 6 UN,30003045,tottus,https://www.tottus.com.pe/cielo-agua-sin-gas-30003045/p/,tienda
Bebida Rehidratante Six Pack Sporade Surtido 500 ml SPORADE   PACK 6 UN 500 ML,40981103,tottus,https://www.tottus.com.pe/sporade-bebida-rehidratante-sabores-surtidos-500-ml-40981103/p/,tienda
Agua Tottus En 20 L TOTTUS   CAJA 20 LT,42434386,tottus,https://www.tottus.com.pe/tottus-agua-caja-tottus-x-20lt-42434386/p/,tienda
Agua Cielo Bidón Descartable 7 L CIELO   BIDÓN 7 LT,20081137,tottus,https://www.tottus.com.pe/cielo-agua-mineral-sin-gas-20081137/p/,tienda
Bebida Energizante Lata 250 ml RED BULL   LATA 250 ML,10308463,tottus,https://www.tottus.com.pe/red-bull-bebida-energizante-10308463/p/,tienda
Bebida Energizante Sin Azúcar Lata 250 ml RED BULL   LATA 250 ML,40319453,tottus,https://www.tottus.com.pe/red-bull-bebida-energizante-sugar-free-40319453/p/,tienda
Agua Cielo Bidón 20 L CIELO   CAJA 20 LT,40606159,tottus,https://www.tottus.com.pe/cielo-agua-de-mesa-sin-gas-no-retornable-40606159/p/,tienda
Six Pack Bebida Energizante ReguLar 300 ml VOLT   PACK 6 UN,41028799,tottus,https://www.tottus.com.pe/volt-bebida-energizante-gasificada-con-ginseng-300-ml-41028799/p/,tienda
Bebida Energizante Sabor ReguLar Monster Lata 473 ml MONSTER   LATA 473 ML,40701705,tottus,https://www.tottus.com.pe/monster-bebida-energizante-40701705/p/,tienda
Four Pack Bebida Energizante ReguLar 250 ml RED BULL   FOUR PACK,10428497,tottus,https://www.tottus.com.pe/red-bull-bebida-energizante-250-ml-10428497/p/,tienda
Bebida Ulra Energizante Monster Lata 473 ml MONSTER   LATA 473 ML,41867518,tottus,https://www.tottus.com.pe/monster-bebida-energizante-energy-ultra-41867518/p/,tienda
Bebida Energizante Zero Sugar Monster Lata 473 ml MONSTER   LATA 473 ML,42497473,tottus,https://www.tottus.com.pe/monster-bebida-energiz-monster-energy-zero-lata-x-473ml-42497473/p/,tienda
Six Pack Bebida Energizante ReguLar 250 ml RED BULL   SIX PACK,41639050,tottus,https://www.tottus.com.pe/red-bull-bebida-energizante-41639050/p/,tienda
AGUA TÓNICA BOTELLA 355 ML CANADA DRY   BOTELLA 355 ML,40165685,tottus,https://www.tottus.com.pe/canada-dry-agua-tonica-40165685/p/,tienda
AGUA TÓNICA LATA 330 ML SAN PELLEGRINO   LATA 330 ML,41817144,tottus,https://www.tottus.com.pe/san-pellegrino-agua-tonica-41817144/p/,tienda
Four Pack Agua Tónica Saborizada Con Quinina 200 ml FEVER TREE   PACK 4 UN,41963641,tottus,https://www.tottus.com.pe/fever-tree-agua-tonica-saborizada-con-quinina-200-ml-41963641/p/,tienda
LASAÑA + COCA COLA 300 ML TOTTUS   COMBO,42685717,tottus,https://www.tottus.com.pe/tottus-lasana--coca-cola-300ml-42685717/p/,tienda
LASAÑA + INCA KOLA 300 ML TOTTUS   COMBO,42686886,tottus,https://www.tottus.com.pe/tottus-lasana--inca-kola-300ml-42686886/p/,tienda
AEROPUERTO + COCA COLA 300 ML TOTTUS   COMBO,42685708,tottus,https://www.tottus.com.pe/tottus-aeropuerto--coca-cola-300ml-42685708/p/,tienda
ARROZ CON POLLO + INCA KOLA 300 ML TOTTUS   COMBO,42686879,tottus,https://www.tottus.com.pe/tottus-arroz-con-pollo--inca-kola-300ml-42686879/p/,tienda
CARAPULCRA CON SOPA SECA + COCA COLA 300 ML TOTTUS   COMBO,42685713,tottus,https://www.tottus.com.pe/tottus-carapulcra-con-sopa-secax-550g-coca-300ml-42685713/p/,tienda
SECO DE POLLO CON ARROZ + GASEOSA X 300 ML TOTTUS   PACK,42419882,tottus,https://www.tottus.com.pe/tottus-seco-de-pollo-carroz--inca-kola-zero-x-300-ml-42419882/p/,tienda
ARROZ CHAUFA CON POLLO + INCA KOLA 300 ML TOTTUS   COMBO,42686878,tottus,https://www.tottus.com.pe/tottus-arroz-chaufa-con-pollo--inca-kola-300ml-42686878/p/,tienda
TALLARINES ROJOS CON POLLO + COCA COLA 300 ML TOTTUS   COMBO,42685711,tottus,https://www.tottus.com.pe/tottus-tallarines-rojos-con-pollo--coca-cola-300ml-42685711/p/,tienda
1 PIZZA AMERICANA TOTTUS + 06 UND PAN AL AJO HORNEADO + GASEOSA TOTTUS   COMBO,42287575,tottus,https://www.tottus.com.pe/tottus-1-pizza-americana--pan-al-ajo--gaseosa-42287575/p/,tienda
2 PIZZAS AMERICANAS TOTTUS + 06 UND PAN AL AJO HORNEADO + GASEOSA TOTTUS   COMBO,42287577,tottus,https://www.tottus.com.pe/tottus-2-pizzas-americanas--pan-al-ajo--gaseosa-42287577/p/,tienda
ESTOFADO DE POLLO Y PURÉ + COCA COLA ZERO 300 ML TOTTUS   COMBO,42734843,tottus,https://www.tottus.com.pe/tottus-estofado-de-pollo-y-pure--coca-cola-z-x-300-ml-42734843/p/,tienda
1 PIZZA HAWAIANA TOTTUS + 06 UND PAN AL AJO HORNEADO + GASEOSA TOTTUS   COMBO,42287576,tottus,https://www.tottus.com.pe/tottus-1-pizza-hawaiana--pan-al-ajo--gaseosa-42287576/p/,tienda
MINIONS PISTOLA GASEOSA SÚPER TOR-PEDO MINIONS   ACCESORIO,42083774,tottus,https://www.tottus.com.pe/minions-mns-pistola-gaseosa-super-torpedo-42083774/p/,tienda
ARROZ CON POLLO + COCA COLA 300 ML TOTTUS   COMBO,42685710,tottus,https://www.tottus.com.pe/tottus-arroz-con-pollo--coca-cola-300ml-42685710/p/,tienda
AEROPUERTO + INCA KOLA 300 ML TOTTUS   COMBO,42686877,tottus,https://www.tottus.com.pe/tottus-aeropuerto--inca-kola-300ml-42686877/p/,tienda
CARAPULCRA CON SOPA SECA + INCA KOLA 300 ML TOTTUS   COMBO,42686882,tottus,https://www.tottus.com.pe/tottus-carapulcra-con-sopa-secax-550g-inca-kola-300ml-42686882/p/,tienda
ARROZ CHAUFA CON POLLO + COCA COLA 300 ML TOTTUS   COMBO,42685709,tottus,https://www.tottus.com.pe/tottus-arroz-chaufa-con-pollo--coca-cola-300ml-42685709/p/,tienda
POLLITO ESCABECHADO + COCA COLA ZERO 300 ML TOTTUS   COMBO,42734845,tottus,https://www.tottus.com.pe/tottus-pollito-escabechado--coca-cola-zero-x-300-ml-42734845/p/,tienda
gaseosa coca cola sin azúcar 2pack botella 1.5l ,985158,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-sin-azucar-2-pack-botella-1-5l/p,tienda
gaseosa coca cola paquete 6un botella 500ml ,20035109,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-paquete-6un-botella-500ml/p,tienda
gaseosa coca cola sin azúcar 6 pack botella 500ml ,20109809,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-zero-6-pack-botella-500ml/p,tienda
gaseosa inca kola sin azúcar botella 300ml paquete 6un ,20136609,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-sin-azucar-botella-300ml-paquete-6un/p,tienda
gaseosa inca kola sin azúcar botella 1.5l paquete 2un ,20102589,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-sin-azucar-botella-1-5l-paquete-2un/p,tienda
gaseosa coca cola sin azúcar botella 300ml paquete 6un ,20136607,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-sin-azucar-botella-300ml-paquete-6-un/p,tienda
gaseosa coca cola botella 1.5l paquete 2un ,20102587,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-botella-1-5l-paquete-2un/p,tienda
gaseosa inca kola sin azúcar botella 500ml paquete 6un ,20109811,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-zero-botella-500ml-paquete-6un/p,tienda
gaseosa schweppes ginger ale botella 1.5l paquete 2un ,20189584,vivanda,https://www.vivanda.com.pe/gaseosa-schweppes-ginger-ale-botella-1-5l-paquete-2un/p,tienda
gaseosa inca kola botella 500ml paquete 6un ,20109810,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-botella-500ml-paquete-6un/p,tienda
gaseosa sprite botella 500ml paquete 6un ,20237872,vivanda,https://www.vivanda.com.pe/gaseosa-sprite-botella-500ml-paquete-6un/p,tienda
gaseosa inca kola botella 1.5l ,73035,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-botella-1-5l/p,tienda
gaseosa sprite lima limón botella 3l ,118819,vivanda,https://www.vivanda.com.pe/gaseosa-sprite-botella-3l/p,tienda
gaseosa inca kola botella 1.5l paquete 2un ,20102588,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-botella-1-5l-paquete-2un/p,tienda
gaseosa coca cola botella 500ml ,281027,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-botella-500ml/p,tienda
gaseosa evervess ginger ale botella 1.5l ,20075684,vivanda,https://www.vivanda.com.pe/gaseosa-evervess-ginger-ale-botella-1-5l/p,tienda
gaseosa evervess ginger ale botella 1.5l pack 2un ,20104096,vivanda,https://www.vivanda.com.pe/gaseosa-evervess-ginger-ale-botella-1-5l-pack-2un/p,tienda
gaseosa coca cola + inca kola botella 3l paquete 3un ,20147381,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-inca-kola-botella-3l-paquete-3un/p,tienda
gaseosa coca cola botella 1.5l ,76296,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-botella-1-5l/p,tienda
gaseosa inca kola sin azúcar botella 1.5l ,20038203,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-sin-azucar-botella-1-5l/p,tienda
gaseosa concordia de piña botella 500ml paquete 6un ,20200659,vivanda,https://www.vivanda.com.pe/gaseosa-concordia-de-pina-botella-500ml-paquete-6un/p,tienda
gaseosa guaraná botella 3l ,36232,vivanda,https://www.vivanda.com.pe/gaseosa-guarana-botella-3l/p,tienda
gaseosa coca cola sin azúcar botella 1l ,20139555,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-zero-botella-1l/p,tienda
gaseosa coca cola botella 3l ,21130,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-botella-3l/p,tienda
gaseosa sprite botella 2.25l ,35671,vivanda,https://www.vivanda.com.pe/gaseosa-sprite-botella-2-25l/p,tienda
gaseosa pepsi black botella 3l ,20144884,vivanda,https://www.vivanda.com.pe/gaseosa-pepsi-black-botella-3l/p,tienda
gaseosa schweppes ginger ale botella 500ml ,20073642,vivanda,https://www.vivanda.com.pe/gaseosa-schweppes-ginger-ale-botella-500ml/p,tienda
gaseosa inca kola sin azúcar botella 2.5l ,20281280,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-sin-azucar-botella-2-5l/p,tienda
gaseosa coca cola botella 1l ,20111230,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-botella-1l/p,tienda
gaseosa coca cola sin azúcar botella 500ml ,987050,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-zero-botella-500ml/p,tienda
gaseosa fanta kola inglesa botella 500ml ,20057688,vivanda,https://www.vivanda.com.pe/gaseosa-fanta-kola-inglesa-botella-500ml/p,tienda
gaseosa evervess ginger ale botella 500ml ,2598,vivanda,https://www.vivanda.com.pe/gaseosa-evervess-ginger-ale-botella-500ml/p,tienda
gaseosa schweppes ginger ale botella 1.5l ,20052607,vivanda,https://www.vivanda.com.pe/gaseosa-schweppes-ginger-ale-botella-1-5l/p,tienda
gaseosa inca kola botella 1l ,20111231,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-botella-1l/p,tienda
gaseosa inca kola sin azúcar botella 500ml ,20099163,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-zero-botella-500ml/p,tienda
gaseosa sprite botella 500ml ,382618,vivanda,https://www.vivanda.com.pe/gaseosa-sprite-botella-500ml/p,tienda
gaseosa coca cola sin azúcar botella 2.5l ,20281275,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-sin-azucar-botella-2-5l/p,tienda
gaseosa coca cola botella 3l paquete 2un ,109849,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-paquete-2un-botella-3l/p,tienda
gaseosa guaraná botella 450ml ,20171726,vivanda,https://www.vivanda.com.pe/gaseosa-guarana-botella-450ml/p,tienda
gaseosa coca cola + inca kola botella 3l paquete 2un ,121306,vivanda,https://www.vivanda.com.pe/gaseosa-coca-cola-inca-kola-2-pack-botella-3l/p,tienda
gaseosa fanta naranja botella 2.25l ,5063,vivanda,https://www.vivanda.com.pe/gaseosa-fanta-naranja-botella-2-25l/p,tienda
gaseosa fanta kola inglesa botella 2.25l ,20147045,vivanda,https://www.vivanda.com.pe/gaseosa-fanta-kola-inglesa-botella-2-25l/p,tienda
gaseosa inca kola botella 3l ,21186,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-botella-3l/p,tienda
gaseosa inca kola botella 500ml ,497497,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-botella-500ml/p,tienda
gaseosa fanta piña botella 500ml ,20238212,vivanda,https://www.vivanda.com.pe/gaseosa-fanta-pina-botella-500ml/p,tienda
gaseosa inca kola + coca cola botella 3l paquete 3un ,20147047,vivanda,https://www.vivanda.com.pe/gaseosa-inca-kola-coca-cola-botella-3l-paquete-3un/p,tienda
gaseosa fanta piña botella 3l ,20238211,vivanda,https://www.vivanda.com.pe/gaseosa-fanta-pina-botella-3l/p,tienda
